"as_of","target","target_end_date","location","horizon","output_type","output_type_id","oracle_value"
2025-09-24,"wk flu hosp rate change",2024-05-18,"35",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"35",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"35",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",1,"pmf","decrease",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",1,"pmf","stable",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"36",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"37",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",3,"pmf","decrease",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"38",3,"pmf","stable",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"39",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",2,"pmf","decrease",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",2,"pmf","stable",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"40",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"41",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"42",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"44",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"45",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",2,"pmf","decrease",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",2,"pmf","stable",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",3,"pmf","decrease",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"46",3,"pmf","stable",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"47",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"48",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-05-18,"49",3,"pmf","large_increase",0
